customer_id,signup_date,country,plan_type,monthly_revenue,active_users,logins_last_30_days,churned,referral_source,support_tickets
14585,2021-08-10,,basic,196.91,2,6,0,Google Ads,4
14586,2024-10-15,CA,Basic,98.66,2,6,0,Google Ads,0
14587,2024-05-15,USA,basic,18.9,2,8,0,,0
14588,2023-01-15,UK,,24.03,3,14,0,LinkedIn,1
14589,2021-01-19,CAN,Enterprise,-3.18,6,11,0,Twitter,1
14590,2023-08-28,CA,Free,-9.4,4,5,0,Direct,0
14591,2024-09-29,CAN,pro,-1.36,3,17,1,Direct,0
14592,2021-02-24,,Basic,24.66,7,5,0,LinkedIn,0
14593,2022-04-02,CAN,,201.58,1,12,0,,1
14594,2022-02-01,USA,,20.5,3,16,0,,0
14595,2024-06-01,CAN,,98.28,1,10,1,Facebook,0
14596,2023-03-19,Canada,basic,24.45,3,9,0,Referral,0
14597,2021-03-08,US,basic,25.3,4,11,0,Referral,1
14598,2023-07-26,,Enterprise,91.51,5,11,1,Referral,0
14599,2024-07-03,UK,,18.2,7,9,0,Twitter,1
14600,2023-11-05,Nigeria,Free,102.78,4,15,0,Twitter,1
14601,2023-02-18,United States,,22.74,3,8,0,,1
14602,2024-09-13,CAN,Basic,13.9,4,4,0,,0
14603,2024-09-24,United States,basic,3.25,1,5,0,Referral,1
14604,2023-07-15,United States,Pro,8.36,2,10,0,LinkedIn,1
14605,2021-04-04,USA,Basic,52.02,2,12,0,Twitter,1
14606,2022-10-07,USA,Free,-3.53,1,12,1,LinkedIn,0
14607,2025-07-16,USA,Pro,43.4,1,10,1,LinkedIn,1
14608,2023-06-29,UK,basic,-3.1,4,9,0,Google Ads,0
14609,2023-07-03,Nigeria,Enterprise,14.45,3,16,0,Referral,2
14610,2022-12-05,NGA,Pro,-1.49,2,7,1,Facebook,3
14611,2022-04-04,Canada,,25.95,4,13,0,Referral,0
14612,2020-07-26,Germany,,56.53,2,10,1,Google Ads,1
14613,2023-08-21,US,basic,56.64,3,12,1,Direct,2
14614,2024-02-09,,Enterprise,92.6,4,9,0,,2
14615,2025-02-23,United States,,20.44,8,16,0,Referral,1
14616,2020-09-04,,pro,-7.16,5,11,1,,3
14617,2022-02-20,CAN,,8.23,6,8,0,,0
14618,2023-10-28,,Enterprise,6.4,3,11,0,Facebook,0
14619,2022-08-24,CA,pro,42.84,3,12,0,Twitter,2
14620,2020-03-05,Canada,Enterprise,4.12,3,11,0,Facebook,1
14621,2020-04-06,US,Enterprise,10.59,1,17,0,LinkedIn,1
14622,2022-04-12,UK,basic,8.98,2,10,0,Direct,1
14623,2022-04-06,United Kingdom,basic,21.43,1,10,0,,0
14624,2020-06-20,CAN,pro,108.54,6,10,1,,0
14625,2025-03-06,CA,pro,103.21,0,12,0,LinkedIn,0
14626,2021-08-09,USA,Enterprise,8.22,4,8,0,LinkedIn,0
14627,2024-08-17,United States,Pro,14.14,1,11,0,,1
14628,2023-01-11,United States,Enterprise,-3.19,4,11,0,LinkedIn,2
14629,2021-09-24,US,basic,200.6,1,10,1,Referral,1
14630,2022-03-20,,Free,100.08,3,9,0,Facebook,1
14631,2023-10-20,NGA,Pro,21.93,5,7,0,Google Ads,3
14632,2024-08-21,,Pro,20.59,1,9,1,,1
14633,2020-09-09,USA,Pro,47.59,1,11,1,Referral,4
14634,2024-09-06,USA,pro,0.66,7,10,0,Facebook,3
14635,2020-03-18,US,Free,13.06,1,9,0,Referral,2
14636,2021-04-22,USA,Enterprise,13.88,3,10,0,Google Ads,3
14637,2023-01-16,CAN,pro,50.67,1,8,0,Facebook,0
14638,2023-04-26,Nigeria,Enterprise,0.21,5,8,0,Google Ads,0
14639,2022-03-06,CAN,Basic,17.26,4,12,0,Direct,1
14640,2025-01-08,United Kingdom,basic,6.54,4,9,0,Facebook,1
14641,2024-01-25,Germany,,63.86,5,11,0,,2
14642,2024-07-17,,pro,43.06,2,6,0,Google Ads,1
14643,2020-01-30,NGA,Free,3.47,1,6,1,LinkedIn,1
14644,2024-08-07,Canada,Enterprise,12.33,2,9,1,LinkedIn,0
14645,2022-04-30,USA,,11.43,4,12,0,Direct,0
14646,2023-11-10,UK,Enterprise,15.34,1,5,0,,3
14647,2024-05-06,NGA,Basic,0.25,5,9,0,,0
14648,2025-07-03,CAN,Free,46.27,0,7,0,,0
14649,2021-04-22,CA,,53.27,1,6,0,Twitter,1
14650,2021-11-26,UK,,192.16,4,15,0,Facebook,0
14651,2023-01-06,,Pro,6.44,3,12,0,Twitter,2
14652,2022-11-26,,,97.39,4,10,0,Google Ads,0
14653,2024-10-14,CAN,,204.39,3,5,0,Direct,0
14654,2024-05-25,US,pro,6.68,2,12,0,,1
14655,2025-02-23,USA,basic,207.29,4,13,0,,2
14656,2024-03-21,NGA,pro,56.44,2,7,0,Google Ads,2
14657,2024-05-21,NGA,pro,2.28,2,9,0,Facebook,5
14658,2022-06-03,United States,pro,47.42,3,10,0,Twitter,1
14659,2023-07-06,,Free,100.13,6,8,0,Twitter,1
14660,2025-07-25,,,12.32,3,11,1,Google Ads,1
14661,2020-03-22,United States,Free,2.13,1,9,0,Direct,1
14662,2023-11-12,CAN,pro,16.28,1,17,0,Google Ads,2
14663,2023-05-16,CA,Pro,105.5,3,7,0,Direct,3
14664,2020-07-18,CA,Basic,42.93,5,7,0,Google Ads,2
14665,2025-07-22,Nigeria,Pro,41.82,5,10,0,Twitter,1
14666,2021-05-03,NGA,Enterprise,97.65,0,7,0,,1
14667,2020-11-23,CA,Free,19.66,4,12,0,Facebook,2
14668,2020-12-10,NGA,Free,10.44,2,7,1,Facebook,0
14669,2025-06-16,Nigeria,Enterprise,20.7,3,8,0,Twitter,0
14670,2021-10-17,Germany,basic,0.86,4,12,0,Google Ads,1
14671,2024-01-12,United States,Enterprise,22.28,3,11,0,Twitter,1
14672,2021-03-11,Nigeria,,20.92,2,10,0,,1
14673,2020-03-04,Nigeria,basic,108.94,7,11,0,Facebook,1
14674,2025-07-19,,,52.02,3,7,1,Facebook,0
14675,2021-04-13,Canada,Enterprise,0.21,1,8,1,Direct,1
14676,2023-03-13,USA,pro,48.78,0,11,0,Direct,0
14677,2024-10-28,United States,basic,21.55,2,11,0,Twitter,0
14678,2021-04-14,NGA,pro,45.83,2,14,0,LinkedIn,0
14679,2024-10-08,NGA,Enterprise,19.99,3,8,1,Referral,0
14680,2021-06-09,United States,Pro,49.99,1,9,0,Referral,0
14681,2022-12-15,Nigeria,Free,13.54,2,9,0,Referral,2
14682,2023-07-08,,basic,55.1,1,10,0,Twitter,0
14683,2025-01-05,United Kingdom,basic,17.46,5,11,0,Facebook,0
14684,2024-12-29,Nigeria,Enterprise,21.19,6,7,0,Twitter,2
14685,2022-09-23,NGA,Enterprise,15.04,1,10,0,LinkedIn,1
14686,2021-07-22,,,-0.12,5,10,1,Google Ads,1
14687,2020-04-23,United Kingdom,Pro,24.01,1,13,1,Twitter,1
14688,2023-09-04,NGA,,-5.31,2,11,0,Twitter,0
14689,2022-05-20,Nigeria,basic,20.51,1,12,0,Direct,1
14690,2024-08-18,CAN,basic,17.59,2,9,0,Referral,2
14691,2022-10-29,,,-4.57,4,12,0,LinkedIn,1
14692,2025-05-02,US,Enterprise,-2.6,3,9,0,,1
14693,2023-07-18,,Enterprise,-0.08,3,8,0,LinkedIn,0
14694,2021-08-13,Germany,Enterprise,11.75,6,15,0,Direct,1
14695,2025-01-07,UK,Enterprise,11.98,0,10,0,Direct,3
14696,2022-01-08,UK,Basic,47.58,0,10,1,,4
14697,2020-05-05,UK,basic,51.14,5,15,0,Facebook,1
14698,2022-11-06,Nigeria,basic,15.02,4,9,0,Facebook,1
14699,2020-03-21,,basic,97.53,1,9,0,Twitter,0
14700,2022-07-29,USA,Basic,50.89,1,7,0,Facebook,1
14701,2023-09-02,United States,basic,48.17,4,11,0,Google Ads,1
14702,2020-11-08,United Kingdom,Pro,47.62,7,11,0,Twitter,0
14703,2022-02-01,CA,Basic,46.11,4,7,0,Google Ads,1
14704,2025-05-27,United States,Free,22.57,3,16,0,,0
14705,2023-03-27,CA,Free,-0.49,7,11,0,Twitter,1
14706,2025-07-08,US,Free,-2.29,4,9,0,LinkedIn,0
14707,2025-05-13,United States,basic,200.81,3,14,0,Referral,0
14708,2022-12-30,US,Pro,20.54,3,9,0,,0
14709,2023-01-12,US,Enterprise,0.1,3,7,0,,1
14710,2023-04-26,United Kingdom,Basic,18.93,5,6,0,Referral,2
14711,2023-02-25,United Kingdom,,24.79,0,12,0,,1
14712,2021-02-20,CA,Basic,5.87,3,8,0,Direct,1
14713,2020-03-22,Nigeria,pro,46.71,2,11,1,,1
14714,2023-01-23,United States,Basic,16.45,2,11,1,LinkedIn,1
14715,2023-03-06,CA,Pro,4.39,4,12,0,Google Ads,2
14716,2023-01-02,Germany,,7.19,6,10,0,Referral,1
14717,2024-07-27,Canada,Free,30.27,4,11,1,Twitter,2
14718,2023-03-30,CA,,4.35,5,10,0,Google Ads,0
14719,2025-05-31,United Kingdom,Pro,-4.24,6,3,0,Referral,0
14720,2021-11-16,UK,Enterprise,-4.16,3,8,1,Facebook,2
14721,2024-08-05,UK,Free,51.86,0,9,1,Google Ads,1
14722,2022-07-27,Germany,Free,18.11,4,8,0,Referral,0
14723,2020-09-30,Nigeria,Free,17.87,4,11,0,Direct,0
14724,2024-03-06,CAN,Free,13.9,2,7,1,,0
14725,2024-11-07,United States,basic,98.44,2,12,0,,2
14726,2020-10-23,Canada,Basic,10.76,2,11,0,Facebook,3
14727,2020-10-15,,,-2.05,11,18,0,Facebook,4
14728,2024-07-31,US,,-4.47,2,11,0,Google Ads,1
14729,2024-09-16,,Free,4.68,1,15,0,Direct,0
14730,2020-06-11,USA,Free,18.41,2,8,0,,1
14731,2024-06-03,United Kingdom,pro,203.48,2,7,0,Direct,1
14732,2022-11-03,United Kingdom,,13.29,2,15,1,Direct,1
14733,2021-12-01,USA,basic,97.27,3,8,0,Direct,0
14734,2021-03-21,,Enterprise,108.12,1,9,0,Google Ads,1
14735,2025-02-25,US,basic,2.22,6,7,0,Direct,1
14736,2021-08-14,,,5.79,2,5,0,Twitter,1
14737,2024-05-03,CAN,pro,43.51,5,12,0,Referral,2
14738,2025-02-04,CA,Basic,10.01,1,11,0,Direct,0
14739,2023-04-13,United States,,26.26,2,18,1,Referral,0
14740,2022-05-20,UK,Free,0.42,1,8,0,Twitter,1
14741,2021-09-22,United States,,10.36,4,14,1,Twitter,1
14742,2024-02-12,Germany,,101.05,5,6,0,Referral,0
14743,2023-07-17,,,105.76,9,17,0,Referral,1
14744,2023-03-09,CA,basic,7.04,1,8,0,Twitter,0
14745,2021-11-21,United Kingdom,Enterprise,-1.45,1,14,0,Facebook,2
14746,2023-08-21,United Kingdom,basic,20.83,3,13,0,Twitter,1
14747,2023-04-06,Germany,Pro,60.49,4,7,0,Google Ads,0
14748,2021-11-24,United Kingdom,,101.76,3,9,0,Twitter,2
14749,2023-03-11,United Kingdom,,-1.75,3,11,1,Google Ads,0
14750,2023-01-25,CA,Basic,28.45,1,7,1,Twitter,0
14751,2020-02-26,US,basic,21.58,2,16,0,Facebook,0
14752,2023-08-27,UK,Basic,197.35,1,10,1,Facebook,1
14753,2020-07-21,USA,basic,8.19,3,5,0,Direct,1
14754,2022-03-17,NGA,,64.45,3,12,0,LinkedIn,1
14755,2022-06-22,,Pro,98.1,2,8,0,Google Ads,1
14756,2020-05-23,Germany,basic,28.28,5,7,0,Facebook,0
14757,2021-03-08,Germany,Enterprise,3.03,5,13,0,Google Ads,0
14758,2020-09-01,,pro,24.05,2,8,0,Referral,0
14759,2023-01-08,,Pro,18.33,3,7,0,Facebook,0
14760,2022-02-17,USA,Free,21.83,3,10,0,LinkedIn,2
14761,2023-05-14,Germany,Basic,22.57,2,9,0,Direct,1
14762,2022-04-05,UK,,-1.87,6,12,0,Referral,5
14763,2021-06-03,United States,Enterprise,53.62,2,11,1,Google Ads,1
14764,2024-02-09,CAN,,15.53,3,11,0,Google Ads,1
14765,2020-10-12,CAN,basic,197.72,0,4,0,LinkedIn,2
14766,2022-03-08,USA,basic,6.2,4,16,0,Google Ads,0
14767,2023-10-19,Nigeria,,19.55,1,8,0,Direct,1
14768,2023-12-13,,Free,28.87,3,11,0,Google Ads,1
14769,2024-02-18,NGA,Basic,106.25,3,8,0,Direct,2
14770,2025-03-24,Nigeria,Free,21.0,4,7,0,Direct,0
14771,2023-11-26,Canada,,97.39,1,12,0,Google Ads,2
14772,2024-12-25,,Pro,25.21,2,6,0,Facebook,1
14773,2024-05-08,NGA,basic,17.81,2,10,0,Referral,1
14774,2025-02-16,NGA,,6.59,2,12,0,Facebook,1
14775,2023-12-28,United Kingdom,pro,3.48,2,12,0,Direct,1
14776,2020-09-03,USA,Pro,194.84,2,12,0,Facebook,3
14777,2024-06-10,US,Basic,-2.47,2,10,1,,0
14778,2023-03-12,CA,basic,30.99,3,7,0,Facebook,0
14779,2022-12-02,United Kingdom,,-0.87,5,8,0,Referral,0
14780,2020-08-13,US,Enterprise,6.35,4,19,0,Facebook,2
14781,2024-06-26,NGA,,17.06,4,13,1,Facebook,0
14782,2024-06-19,Nigeria,Pro,54.35,1,10,1,Google Ads,0
14783,2024-10-24,United Kingdom,Enterprise,11.55,5,16,0,,3
14784,2021-02-03,UK,,18.47,3,11,0,Google Ads,1
14785,2025-03-24,NGA,Pro,18.01,2,7,0,Referral,3
14786,2022-02-24,USA,,194.83,3,13,0,,0
14787,2023-06-10,NGA,Basic,2.64,6,7,0,Google Ads,1
14788,2022-09-17,United Kingdom,Basic,23.51,3,11,0,Google Ads,1
14789,2024-07-17,Canada,Pro,20.24,4,9,0,LinkedIn,3
14790,2020-03-03,United States,Pro,6.3,2,10,0,Facebook,0
14791,2020-03-31,United States,Free,48.43,1,8,0,Twitter,0
14792,2020-03-02,Germany,Pro,100.79,3,11,0,Direct,3
14793,2022-06-16,United Kingdom,pro,7.43,2,7,0,,1
14794,2022-11-17,United Kingdom,,7.92,2,10,0,Facebook,1
14795,2024-01-28,US,Enterprise,8.84,2,9,0,LinkedIn,1
14796,2024-02-08,Germany,pro,4.65,2,8,1,LinkedIn,2
14797,2021-11-20,United Kingdom,basic,202.73,6,6,0,Referral,1
14798,2020-08-02,NGA,Basic,-8.62,7,12,0,Google Ads,1
14799,2024-07-13,Germany,basic,24.72,5,12,0,Facebook,1
14800,2023-01-13,NGA,Enterprise,17.14,2,7,0,Referral,1
14801,2022-05-22,UK,pro,19.74,2,10,0,Direct,0
14802,2025-03-28,NGA,pro,13.66,1,3,0,LinkedIn,2
14803,2023-01-21,Germany,Basic,97.32,0,5,0,Direct,1
14804,2024-02-08,NGA,Enterprise,18.17,2,7,1,Direct,0
14805,2023-02-11,,pro,13.55,5,5,0,,2
14806,2024-01-31,,basic,10.07,1,14,0,,1
14807,2020-11-16,USA,Free,-12.74,3,6,0,Facebook,3
14808,2025-01-26,NGA,Pro,17.03,2,8,1,,0
14809,2020-01-10,,Free,-9.14,7,10,0,Facebook,3
14810,2024-05-30,US,Basic,13.64,3,11,0,Referral,0
14811,2024-05-29,USA,Pro,43.78,2,12,0,Facebook,0
14812,2024-07-28,United Kingdom,Pro,7.18,2,8,0,Twitter,1
14813,2022-12-13,UK,pro,11.46,3,6,0,,1
14814,2022-06-20,UK,Enterprise,8.42,3,7,0,Direct,0
14815,2020-01-24,,Basic,-0.18,1,7,0,Referral,1
14816,2021-09-04,Canada,pro,20.68,4,14,1,LinkedIn,1
14817,2024-02-21,USA,basic,6.06,6,11,0,Twitter,0
14818,2023-08-05,Germany,basic,40.58,1,7,0,Google Ads,1
14819,2023-11-06,United States,pro,52.21,6,11,0,LinkedIn,1
14820,2023-11-28,United Kingdom,Enterprise,-2.25,2,11,0,,0
14821,2023-07-14,Canada,Pro,53.23,2,6,0,Google Ads,1
14822,2023-03-20,United Kingdom,,21.05,4,8,0,Direct,0
14823,2020-04-30,NGA,,16.16,5,7,1,Google Ads,1
14824,2024-09-26,CAN,Basic,209.54,4,11,0,Twitter,1
14825,2024-05-04,CAN,basic,3.67,3,8,0,Referral,0
14826,2023-12-26,United Kingdom,Enterprise,17.85,0,5,0,Facebook,1
14827,2023-08-31,NGA,Basic,15.62,1,10,0,,1
14828,2020-03-06,,basic,-0.3,4,8,0,Twitter,0
14829,2024-10-11,,,14.04,0,6,0,Facebook,1
14830,2025-05-24,UK,basic,25.4,6,15,0,Google Ads,0
14831,2021-11-25,,pro,16.02,3,10,0,Google Ads,1
14832,2024-05-10,USA,pro,99.32,3,9,0,Twitter,2
14833,2022-09-19,Germany,Pro,21.48,4,13,0,,0
14834,2024-03-08,United States,basic,12.88,1,11,0,Referral,1
14835,2025-06-23,Canada,Basic,5.73,2,15,0,Direct,0
14836,2021-09-16,Germany,,102.42,8,11,0,Google Ads,0
14837,2020-03-12,UK,Enterprise,22.83,2,5,0,Facebook,0
14838,2025-02-22,CA,,51.58,2,12,0,Facebook,2
14839,2023-06-27,CAN,Pro,100.63,1,15,0,Twitter,1
14840,2023-03-07,CAN,Basic,49.76,3,6,0,Google Ads,0
14841,2022-09-03,CA,basic,29.6,4,9,1,,2
14842,2025-03-01,CA,,108.61,2,11,0,Facebook,1
14843,2020-04-05,USA,Pro,8.03,2,8,0,LinkedIn,0
14844,2021-09-11,US,Free,95.86,1,16,0,,2
14845,2021-02-16,NGA,Pro,20.08,5,9,1,Direct,4
14846,2025-03-18,CAN,Pro,5.92,2,12,0,,0
14847,2020-01-10,Canada,basic,-2.3,3,7,1,,1
14848,2022-04-08,CAN,pro,96.69,2,8,0,Facebook,2
14849,2024-01-10,CA,pro,-3.51,2,9,0,Direct,1
14850,2020-02-16,UK,Basic,18.57,2,11,0,Twitter,4
14851,2025-04-20,Canada,basic,101.55,2,13,0,Direct,1
14852,2022-01-14,United States,,1.11,2,7,0,Direct,0
14853,2021-09-12,CAN,basic,4.29,5,14,0,,2
14854,2022-06-21,Nigeria,Basic,11.63,2,8,0,,0
14855,2023-05-22,CA,Basic,21.53,2,6,0,LinkedIn,0
14856,2025-07-15,CA,basic,200.51,4,15,0,Facebook,1
14857,2024-08-12,,Enterprise,47.88,3,12,0,LinkedIn,1
14858,2021-04-29,,Enterprise,39.71,3,9,0,Referral,0
14859,2020-06-25,,Free,51.75,4,8,0,Direct,0
14860,2022-05-06,USA,Free,104.04,2,13,0,LinkedIn,1
14861,2023-02-01,NGA,basic,-2.61,7,10,0,LinkedIn,1
14862,2025-03-20,United Kingdom,,24.14,6,8,0,Twitter,1
14863,2022-07-21,,Enterprise,4.41,4,9,1,,1
14864,2023-10-19,UK,Free,98.98,6,9,0,Google Ads,2
14865,2023-08-08,United Kingdom,Basic,-7.45,0,15,0,,1
14866,2020-06-27,UK,pro,10.23,1,12,0,Google Ads,2
14867,2024-05-14,United Kingdom,,10.22,5,9,0,Direct,0
14868,2021-08-29,Nigeria,Basic,49.59,0,15,0,Google Ads,2
14869,2025-03-10,United States,Enterprise,4.48,0,13,0,Referral,2
14870,2022-01-09,,Pro,95.24,1,10,0,,1
14871,2022-09-09,Canada,basic,16.08,7,13,0,Facebook,0
14872,2022-07-07,,Pro,16.11,1,8,1,,0
14873,2024-09-03,CAN,basic,8.49,3,9,1,Twitter,1
14874,2022-07-09,UK,Pro,0.15,5,10,0,Facebook,0
14875,2020-12-20,US,basic,42.69,5,11,0,Direct,2
14876,2020-02-07,United Kingdom,Free,8.03,1,8,0,Twitter,2
14877,2022-09-04,UK,Free,53.79,3,13,0,Referral,0
14878,2024-01-20,,Free,21.07,2,9,0,Referral,0
14879,2022-02-02,US,Free,-4.36,1,3,0,LinkedIn,1
14880,2024-02-03,United Kingdom,basic,11.21,7,6,0,LinkedIn,2
14881,2020-07-18,,Basic,3.3,1,6,0,Direct,1
14882,2023-04-05,United Kingdom,,53.19,1,11,0,Facebook,1
14883,2023-11-25,United States,Pro,102.7,0,6,0,Direct,1
14884,2022-12-05,Canada,basic,24.79,0,10,0,,2
14885,2020-10-05,CAN,Enterprise,22.58,5,12,0,Google Ads,2
14886,2021-01-09,Canada,Pro,48.93,1,13,0,Twitter,0
14887,2025-05-09,Germany,Basic,24.96,4,6,0,,0
14888,2021-06-20,US,Free,-8.03,3,10,1,Google Ads,0
14889,2022-05-24,Germany,Enterprise,23.18,2,9,0,Direct,0
14890,2025-01-07,CAN,Basic,12.26,1,13,0,Google Ads,1
14891,2025-04-16,USA,Pro,16.7,2,20,0,Referral,0
14892,2021-03-05,,pro,-5.15,2,15,0,Referral,1
14893,2021-11-16,CA,,194.81,3,11,0,Facebook,0
14894,2020-11-26,Canada,Pro,-1.44,1,8,1,Twitter,2
14895,2023-01-07,NGA,,12.67,1,9,0,Google Ads,0
14896,2024-04-07,USA,Basic,19.66,5,12,0,Referral,2
14897,2021-08-13,CAN,Free,12.76,2,13,1,Twitter,1
14898,2021-11-12,USA,Free,4.48,4,10,0,Google Ads,1
14899,2023-07-06,United States,Pro,20.19,5,8,0,Facebook,0
14900,2021-07-03,NGA,Pro,0.34,3,8,0,,2
14901,2022-01-06,Canada,Basic,7.74,1,6,0,,1
14902,2024-11-05,CAN,Basic,-0.15,2,13,1,Direct,3
14903,2025-03-07,Germany,pro,18.12,3,11,0,Facebook,1
14904,2025-01-22,UK,,95.02,5,13,0,Facebook,1
14905,2022-01-30,Canada,,9.13,1,7,0,Twitter,0
14906,2021-12-24,USA,Enterprise,11.52,2,8,0,LinkedIn,2
14907,2023-04-08,United Kingdom,Enterprise,18.88,1,10,0,Google Ads,0
14908,2024-06-28,US,Basic,-6.95,6,11,0,Referral,1
14909,2020-02-03,US,Free,24.57,5,12,0,Facebook,1
14910,2020-05-31,Canada,Basic,8.76,3,11,0,Google Ads,0
14911,2024-01-08,Canada,,51.24,3,11,0,Twitter,0
14912,2024-10-09,United States,,202.47,2,8,0,Twitter,1
14913,2022-07-21,CAN,Basic,-2.21,4,12,0,Google Ads,0
14914,2023-03-18,USA,Free,12.58,1,9,1,Referral,1
14915,2022-01-21,United States,pro,10.23,3,11,0,Direct,2
14916,2022-05-05,USA,Basic,204.87,2,8,0,,0
14917,2025-06-11,Canada,,-6.31,4,9,0,Twitter,1
14918,2022-01-09,,Free,43.88,2,9,0,Facebook,0
14919,2021-04-02,USA,Enterprise,96.51,5,7,0,Direct,1
14920,2022-03-23,UK,Free,7.03,0,15,0,Referral,0
14921,2021-01-07,NGA,,19.28,4,7,0,,1
14922,2020-10-25,UK,,16.44,0,8,0,Direct,1
14923,2022-03-01,CAN,,12.66,2,12,1,Google Ads,1
14924,2024-07-11,Germany,Pro,4.79,5,7,0,Google Ads,0
14925,2023-03-01,NGA,,10.27,5,13,0,Referral,0
14926,2024-06-06,UK,pro,18.66,2,7,1,Google Ads,0
14927,2022-12-26,Germany,Basic,13.67,2,12,0,Google Ads,0
14928,2021-10-07,United States,Pro,46.2,0,12,0,Direct,0
14929,2020-05-17,NGA,Pro,19.89,5,9,0,,0
14930,2021-06-09,Nigeria,,8.76,4,14,0,Twitter,0
14931,2020-11-21,United Kingdom,,9.25,3,15,0,,2
14932,2022-05-17,Nigeria,Free,7.57,1,15,0,,0
14933,2024-02-12,CA,pro,14.76,2,5,0,LinkedIn,0
14934,2025-05-30,Canada,Basic,8.5,3,15,0,Referral,2
14935,2025-07-17,CA,Free,18.87,2,8,0,,0
14936,2020-01-12,Nigeria,Basic,3.59,5,5,1,Facebook,0
14937,2020-04-12,US,Basic,14.5,2,15,0,Twitter,1
14938,2024-04-18,United Kingdom,Basic,15.0,3,12,0,Referral,2
14939,2020-11-05,United Kingdom,Basic,211.63,3,10,0,,1
14940,2022-01-11,Germany,Enterprise,49.73,0,9,0,Google Ads,2
14941,2025-06-19,Nigeria,Pro,17.68,3,6,0,Referral,1
14942,2020-03-05,Canada,pro,52.84,2,10,0,Google Ads,1
14943,2020-09-19,CAN,pro,46.97,4,13,0,Facebook,0
14944,2024-07-31,CA,Free,45.7,2,17,0,Twitter,1
14945,2023-08-07,NGA,basic,3.54,0,11,0,,0
14946,2024-09-16,United Kingdom,Free,25.25,2,10,0,Facebook,2
14947,2024-04-21,,Pro,98.1,1,12,0,,3
14948,2023-06-24,USA,Free,22.7,3,9,1,Google Ads,0
14949,2024-09-01,US,Basic,89.32,2,13,0,,0
14950,2021-07-25,United States,Enterprise,7.12,4,7,0,,2
14951,2022-12-07,UK,,18.84,6,5,0,Twitter,1
14952,2024-07-18,CAN,Enterprise,2.53,5,11,0,Referral,0
14953,2023-06-02,US,Free,101.38,3,3,0,Twitter,2
14954,2025-06-27,CA,,18.36,2,8,0,Referral,1
14955,2022-11-11,Nigeria,Enterprise,1.64,5,15,0,LinkedIn,0
14956,2021-03-11,CA,Enterprise,1.72,1,6,0,Referral,1
14957,2023-11-13,CAN,Basic,10.63,0,4,0,Google Ads,0
14958,2021-07-30,United States,Pro,22.58,3,6,0,Twitter,2
14959,2021-08-01,USA,Basic,25.07,4,9,0,LinkedIn,0
14960,2023-01-26,Canada,pro,10.26,5,10,0,LinkedIn,0
14961,2023-04-22,NGA,Free,17.81,2,14,0,Facebook,1
14962,2022-02-14,Nigeria,Pro,-1.32,3,9,0,Facebook,2
14963,2020-07-24,NGA,Basic,17.14,3,13,0,Facebook,1
14964,2021-04-12,United States,Free,13.03,1,10,0,Direct,2
14965,2024-03-08,,pro,-4.02,2,15,0,Referral,1
14966,2025-02-01,United Kingdom,Pro,9.05,6,10,1,Google Ads,0
14967,2024-08-29,Germany,Pro,20.62,6,9,0,Direct,1
14968,2023-06-11,United States,basic,52.48,3,6,1,Direct,0
14969,2020-08-29,Nigeria,Free,10.91,5,12,0,,0
14970,2024-08-15,United States,Enterprise,-2.51,0,9,0,Google Ads,1
14971,2022-07-07,Germany,Enterprise,31.77,1,14,0,Facebook,2
14972,2024-07-18,Germany,Free,44.51,5,7,0,Direct,1
14973,2023-08-24,United Kingdom,Enterprise,45.51,2,6,0,Google Ads,3
14974,2022-04-24,United States,Free,92.83,6,6,0,,1
14975,2023-09-18,United Kingdom,Basic,15.78,5,12,0,Google Ads,2
14976,2022-12-12,,basic,104.35,5,10,0,Referral,3
14977,2025-04-27,USA,,16.71,3,11,0,,1
14978,2020-09-22,Nigeria,,6.14,5,9,1,Facebook,0
14979,2020-01-26,CA,pro,91.94,2,9,0,Referral,0
14980,2021-12-11,CAN,pro,50.25,3,5,0,Twitter,0
14981,2022-10-27,CAN,Pro,199.82,6,9,0,Referral,2
14982,2021-03-07,CAN,basic,52.17,2,12,0,Twitter,1
14983,2023-05-20,Nigeria,Enterprise,101.01,1,11,0,,0
14984,2024-07-22,NGA,Enterprise,47.19,4,6,0,LinkedIn,1
14985,2025-03-17,Germany,,10.9,6,10,0,Twitter,0
14986,2020-07-25,CAN,Basic,-3.54,1,9,0,Twitter,1
14987,2022-02-28,NGA,Pro,13.83,2,10,1,,0
14988,2020-06-01,,,11.77,6,12,0,Referral,0
14989,2021-07-24,Canada,basic,13.97,6,7,0,Facebook,0
14990,2023-03-18,,basic,13.39,4,9,0,Direct,3
14991,2024-10-22,US,,15.39,6,5,0,,0
14992,2024-10-03,,basic,7.19,7,17,0,Google Ads,0
14993,2022-05-29,Nigeria,pro,50.89,5,12,0,Direct,0
14994,2020-06-29,Germany,,100.66,4,15,0,Twitter,2
14995,2024-07-12,Nigeria,Basic,19.38,2,7,0,LinkedIn,0
14996,2021-07-31,US,basic,103.12,1,8,0,Direct,0
14997,2022-01-22,NGA,pro,92.27,0,11,0,Direct,1
14998,2024-11-03,CAN,basic,105.36,2,10,0,Google Ads,2
14999,2025-02-08,NGA,Enterprise,6.31,5,6,0,,2
15000,2024-05-11,CA,Enterprise,18.6,2,10,0,Google Ads,1
15001,2023-07-04,US,Enterprise,47.46,3,13,0,,2
